ID,IS_HCP,taxonomy
129102,0,2084P0800X
129103,0,2084P0800X
129104,0,2084P0800X
129105,0,2084P0800X
129106,0,2084P0800X
129107,0,2084P0800X
129108,0,207ZP0105X
129109,0,2084P0800X
129110,0,207R00000X
129111,0,2084P0800X
129112,0,2084P0800X
129113,0,2084P0800X
129114,1,2084P0800X
129115,0,2084P0800X
129116,0,2084P0800X
129117,1,2084P0800X
129118,0,2084P0800X
129119,0,2084P0800X
129120,0,2084P0800X
129121,1,207WX0109X
129122,0,2084P0800X
129123,0,2084P0800X
129124,1,2084P0800X
129125,0,2084P0800X
129126,0,2084P0800X
129127,0,2084P0800X
129128,0,208000000X
129129,0,2084P0800X
129130,0,2084P0800X
129131,0,2084P0800X
129132,0,2084P0800X
129133,0,207RG0300X
129134,0,2084P0800X
129135,0,2084P0800X
129136,0,2084P0800X
129137,0,2084P0800X
129138,1,2084P0800X
129139,0,2084P0800X
129140,0,2084P0800X
129141,0,207Q00000X
129142,0,2084P0800X
129143,0,2084P0800X
129144,0,207P00000X
129145,0,207RE0101X
129146,0,2084P0800X
129147,0,207R00000X
129148,0,2084P0800X
129149,0,2084P0800X
129150,0,2084P0800X
129151,0,2084P0800X
129152,0,2084N0400X
129153,0,2084P0800X
129154,0,2084P0800X
129155,0,163W00000X
129156,0,2084P0800X
129157,0,207R00000X
129158,0,2084P0800X
129159,0,2084P0800X
129160,0,2084P0800X
129161,0,2084N0400X
129162,0,2084P0800X
129163,0,363LF0000X
129164,0,2084P0800X
129165,0,2084P0800X
129166,0,2084P0800X
129167,0,2084P0800X
129168,0,2084P0800X
129169,0,207Q00000X
129170,0,2084P0800X
129171,0,2084P0800X
129172,0,2084P0800X
129173,0,2084N0400X
129174,0,2084P0800X
129175,0,2084P0800X
129176,0,2084P0800X
129177,0,2084P0800X
129178,0,2084P0800X
129179,0,2084P0800X
129180,0,2084P0800X
129181,0,2084P0800X
129182,0,207N00000X
129183,1,208000000X
129184,0,2084P0800X
129185,0,2084P0800X
129186,0,2084P0800X
129187,0,2084P0015X
129188,0,2084P0800X
129189,0,2084N0400X
129190,1,2084P0800X
129191,0,2084P0800X
129192,0,2084P0800X
129193,0,2084P0800X
129194,0,2084P0800X
129195,0,2084P0800X
129196,0,2084P0800X
129197,0,2084P0800X
129198,0,2084P0800X
129199,0,207Q00000X
129200,0,2084P0800X
129201,0,2084N0600X
129202,0,2084P0800X
129203,0,2084P0800X
129204,0,2084P0800X
129205,0,2085R0202X
129206,0,2084P0800X
129207,0,2084P0800X
129208,0,2084N0400X
129209,0,2084P0800X
129210,0,2084N0400X
129211,0,2084P0800X
129212,0,2084P0800X
129213,0,207Q00000X
129214,0,2084P0800X
129215,1,2084P0800X
129216,0,2084P0800X
129217,0,2084P0800X
129218,0,2084N0402X
129219,0,2084P0800X
129220,0,2084P0800X
129221,0,2084P0800X
129222,0,2084P0800X
129223,0,2084P0800X
129224,0,2084P0800X
129225,1,2084P0800X
129226,0,2084P0800X
129227,0,2084P0800X
129228,0,2084P0800X
129229,0,363AM0700X
129230,0,2084P0800X
129231,0,2084P0800X
129232,0,2084P0800X
129233,0,2084P0800X
129234,0,2084P0800X
129235,0,2084P0800X
129236,0,2084P0800X
129237,0,2084P0800X
129238,0,2084P0800X
129239,0,2084P0800X
129240,0,390200000X
129241,0,2084P0800X
129242,0,2084P0800X
129243,0,2084P0800X
129244,0,2084P0800X
129245,0,2084P0800X
129246,0,2084P0800X
129247,0,2084P0800X
129248,1,2084P0800X
129249,0,2084P0800X
129250,0,2084P0800X
129251,0,2084P0800X
129252,0,207Q00000X
129253,0,2084P0800X
129254,0,2084P0800X
129255,0,2084N0400X
129256,0,2084P0800X
129257,0,2084P0800X
129258,0,2084P0800X
129259,0,2084P0800X
129260,0,2084P0800X
129261,0,2084P0800X
129262,0,2084P0800X
129263,0,2084N0400X
129264,0,2084P0800X
129265,0,207RI0200X
129266,0,2084P0800X
129267,0,2084P0800X
129268,0,2084P0800X
129269,0,2084P0800X
129270,0,2084P0800X
129271,0,2084N0400X
129272,0,2084P0800X
129273,0,207R00000X
129274,0,2084P0800X
129275,0,2084N0400X
129276,1,2084P0800X
129277,1,207Q00000X
129278,0,2084N0400X
129279,1,207RH0003X
129280,0,2084N0400X
129281,0,2084P0800X
129282,0,2084P0800X
129283,0,2084N0600X
129284,0,174400000X
129285,0,2084P0800X
129286,0,2084P0800X
129287,0,2084P0800X
129288,0,2084P0800X
129289,0,2084P0800X
129290,0,2084P0800X
129291,0,207R00000X
129292,0,2084P0800X
129293,0,2084P0800X
129294,0,2084P0800X
129295,0,2084P0800X
129296,0,2084P0800X
129297,0,2084P0800X
129298,0,207RC0000X
129299,0,2084P0800X
129300,1,2084P0800X
129301,0,2084P0800X
129302,0,2084P0800X
129303,0,207RI0011X
129304,0,2084P0800X
129305,0,2084P0800X
129306,0,2084P0800X
129307,0,208000000X
129308,0,2084P0800X
129309,0,363LP0200X
129310,0,2084P0800X
129311,0,2084P0800X
129312,0,2084N0400X
129313,0,2084P0800X
129314,0,2084P0800X
129315,0,2084P0800X
129316,0,2084P0800X
129317,1,2084P0800X
129318,0,2084P0800X
129319,0,2084P0800X
129320,0,2084P0800X
129321,0,2084N0402X
129322,0,2084P0800X
129323,0,2084P0800X
129324,0,2084P0800X
129325,0,2084P0800X
129326,0,2084P0800X
129327,0,2084N0400X
129328,0,208000000X
129329,0,2084P0800X
129330,0,2084P0800X
129331,0,2084P0800X
129332,0,2084P0800X
129333,0,2084P0800X
129334,0,2084P0800X
129335,0,2084P0800X
129336,0,207R00000X
129337,0,207Q00000X
129338,0,2084P0800X
129339,0,2084P0800X
129340,0,207N00000X
129341,0,2084P0800X
129342,0,2084P0800X
129343,0,2084P0800X
129344,0,2084P0800X
129345,0,2084P0800X
129346,1,2084P0800X
129347,0,2084P0800X
129348,0,2084P0800X
129349,0,2084P0800X
129350,0,2084P0800X
129351,0,2084P0800X
129352,0,2084P0800X
129353,0,390200000X
129354,0,2084N0400X
129355,0,2084N0400X
129356,0,2084P0800X
129357,0,2084N0400X
129358,0,2084P0800X
129359,0,2084P0800X
129360,0,2084P0800X
129361,0,2084P0800X
129362,0,2084P0804X
129363,0,2084P0800X
129364,0,2084P0800X
129365,0,2084P0800X
129366,0,2084P0800X
129367,0,174400000X
129368,0,2084P0800X
129369,0,2084P0800X
129370,0,2084P0800X
129371,0,2084P0800X
129372,0,2084N0400X
129373,0,2084P0800X
129374,0,2084N0600X
129375,0,2084N0400X
129376,0,2084P0800X
129377,0,2084P0800X
129378,0,2084P0800X
129379,0,207Q00000X
129380,0,2084P0800X
129381,0,363A00000X
129382,0,207RH0003X
129383,0,207R00000X
129384,0,2084N0400X
129385,0,2084P0800X
129386,0,2084P0800X
129387,0,2084P0800X
129388,0,2084P0800X
129389,0,2084P0800X
129390,0,2084P0800X
129391,0,2084P0800X
129392,0,2084P0800X
129393,0,2084P0800X
129394,0,2084P0800X
129395,0,2084P0804X
129396,0,2084P0800X
129397,0,2084P0800X
129398,0,2084P0800X
129399,0,2084P0800X
129400,0,2084P0800X
129401,0,2084P0800X
129402,0,2084P0800X
129403,0,2084P0800X
129404,0,2084P0800X
129405,0,2084P0800X
129406,0,2084P0800X
129407,0,207RG0100X
129408,0,2084P0800X
129409,1,207RC0000X
129410,0,2084P0800X
129411,0,2084P0800X
129412,0,363A00000X
129413,1,2084P0800X
129414,0,2084P0800X
129415,0,2084P0800X
129416,0,207T00000X
129417,1,2084P0800X
129418,0,2084P0800X
129419,0,207Q00000X
129420,0,2084P0800X
129421,1,2084P0800X
129422,0,2084P0800X
129423,0,207VM0101X
129424,0,2084P0800X
129425,0,2084P0800X
129426,0,2084P0800X
129427,1,2084P0800X
129428,0,2084P0800X
129429,0,2084P0800X
129430,0,2084P0800X
129431,0,2084P0800X
129432,0,207Q00000X
129433,0,207Q00000X
129434,0,2084P0800X
129435,0,2084P0800X
129436,0,2084P0800X
129437,0,2084P0800X
129438,0,2084P0800X
129439,0,2084P0800X
129440,0,2084P0800X
129441,0,2084P0800X
129442,0,2084P0800X
129443,0,2084P0800X
129444,0,207Q00000X
129445,0,2084P0800X
129446,0,2084P0800X
129447,0,2084P0800X
129448,0,207RI0011X
129449,1,2084P0800X
129450,0,2084P0800X
129451,0,2084P0800X
129452,0,2084P0800X
129453,0,2084P0800X
129454,0,207Q00000X
129455,1,207Q00000X
129456,1,207R00000X
129457,0,2084P0800X
129458,0,207RH0003X
129459,0,2084P0800X
129460,0,2084P0800X
129461,0,2084P0800X
129462,0,2084P0800X
129463,0,2084P0800X
129464,0,2084P0800X
129465,0,2084P0800X
129466,0,2084P0800X
129467,0,2084P0800X
129468,0,2084P0800X
129469,0,207RH0003X
129470,0,2084P0800X
129471,0,2084P0800X
129472,0,207Q00000X
129473,0,2084P0800X
129474,0,207RC0000X
129475,0,2084P0800X
129476,0,363A00000X
129477,0,2084N0400X
129478,0,208000000X
129479,0,2084P0800X
129480,0,2084P0800X
129481,0,207Q00000X
129482,0,2084P0800X
129483,0,2084N0400X
129484,0,208D00000X
129485,0,2084P0800X
129486,0,2084P0800X
129487,0,2084P0800X
129488,0,2084P0800X
129489,0,2084N0600X
129490,0,2084P0800X
129491,0,2084P0800X
129492,0,2084P0800X
129493,0,2084P0800X
129494,0,2084P0800X
129495,0,2084P0800X
129496,0,2084N0400X
129497,0,2084P0800X
129498,0,2084P0800X
129499,0,2084P0800X
129500,0,2084P0800X
129501,0,207R00000X
129502,0,2084P0800X
129503,0,2084P0800X
129504,0,2084P0800X
129505,0,207RG0300X
129506,0,2084P0800X
129507,0,2084P0800X
129508,0,2084P0800X
129509,0,2084P0800X
129510,0,2084P0800X
129511,0,2084P0800X
129512,0,207Q00000X
129513,0,2084P0800X
129514,0,2084P0800X
129515,0,2084P0800X
129516,0,2084P0800X
129517,0,207R00000X
129518,0,2084P0800X
129519,0,2084P0800X
129520,0,2084P0800X
129521,0,2084P0800X
129522,0,207L00000X
129523,0,207R00000X
129524,1,2084P0800X
129525,0,2084P0800X
129526,0,2084P0800X
129527,0,2084P0800X
129528,0,2084P0800X
129529,0,207R00000X
129530,0,2084P0800X
129531,0,207Q00000X
129532,0,2084N0400X
129533,0,2084P0800X
129534,1,2084N0400X
129535,0,2084S0012X
129536,0,2084P0800X
129537,0,2084P0800X
129538,0,2084N0400X
129539,0,2084P0800X
129540,0,2084P0800X
129541,0,2084P0800X
129542,1,2084P0800X
129543,1,2084P0800X
129544,0,2084P0800X
129545,1,207Q00000X
129546,0,2084P0800X
129547,0,2084P0800X
129548,0,2084P0800X
129549,0,2084P0800X
129550,0,2084P0800X
129551,0,207Q00000X
129552,0,2084P0800X
129553,0,2084P0800X
129554,1,207R00000X
129555,0,2084P0800X
129556,0,2084P0800X
129557,0,2084P0800X
129558,0,2084P0800X
129559,0,2084P0800X
129560,0,2084N0600X
129561,0,2084N0400X
129562,0,2084P0800X
129563,0,2084P0800X
129564,0,2084P0800X
129565,1,2084P0800X
129566,0,207RG0100X
129567,0,207VG0400X
129568,0,2084P0800X
129569,1,207Q00000X
129570,0,2084P0800X
129571,0,2084P0800X
129572,0,2084P0800X
129573,0,2084P0800X
129574,0,2084P0800X
129575,0,2084N0400X
129576,0,207Q00000X
129577,0,2084N0400X
129578,0,2084P2900X
129579,0,2084P0800X
129580,0,2084N0400X
129581,0,2084N0400X
129582,0,2084P0800X
129583,1,2084N0400X
129584,0,2084P0800X
129585,0,2084P0800X
129586,0,2084P0800X
129587,0,2084P0800X
129588,0,2084P0800X
129589,0,2084P0800X
129590,0,2084N0400X
129591,0,2084P0800X
129592,0,2084P0800X
129593,0,2084P0800X
129594,0,2084P0800X
129595,0,2084P0800X
129596,0,2084P0800X
129597,0,2084P0800X
129598,0,2084P0800X
129599,0,2084P0800X
129600,0,2084P0800X
129601,0,2084P0800X
129602,0,2084P0800X
129603,0,2084P0800X
129604,0,2084P0800X
129605,0,2084P0800X
129606,0,2084P0800X
129607,0,2084P0800X
129608,0,2084P0800X
129609,0,2084P0800X
129610,0,2084P0800X
129611,0,2084P0800X
129612,0,2084P0800X
129613,0,2084P0800X
129614,0,2084P0800X
129615,0,2084P0800X
129616,0,2084P0800X
129617,0,2084P0800X
129618,0,207Q00000X
129619,0,207R00000X
129620,0,207R00000X
129621,0,2084P0800X
129622,0,2084P0800X
129623,0,2084N0400X
129624,0,2084N0400X
129625,0,207R00000X
129626,0,2084P0800X
129627,0,2084P0800X
129628,0,2084P0800X
129629,0,2084P0800X
129630,0,363LA2200X
129631,0,2084N0402X
129632,0,207Q00000X
129633,0,2084P0800X
129634,1,363LF0000X
129635,0,2084P0800X
129636,0,2084N0400X
129637,0,2084P0800X
129638,0,2084P0800X
129639,0,2084P0800X
129640,0,2084P0800X
129641,0,2084P0800X
129642,0,2084P0800X
129643,0,2084P0800X
129644,0,2084P0800X
129645,0,2084P0800X
129646,0,2084P0800X
129647,1,2084P0800X
129648,0,2084P0800X
129649,0,2084P0800X
129650,1,2084P0800X
129651,0,2084P0800X
129652,0,2084P0800X
129653,0,2084P0800X
129654,0,207N00000X
129655,0,2084P0800X
129656,0,2084P0800X
129657,0,2084P0800X
129658,0,2084P0800X
129659,0,208000000X
129660,0,2084P0800X
129661,0,2084P0800X
129662,0,2084P0800X
129663,0,2084P0800X
129664,0,2084P0800X
129665,0,2084P0800X
129666,0,2084P0800X
129667,0,2084P0800X
129668,0,207Q00000X
129669,0,208000000X
129670,0,2084P0800X
129671,1,2084P0800X
129672,0,2084P0800X
129673,0,2084P0800X
129674,0,2084P0800X
129675,0,2084N0400X
129676,0,2084P0800X
129677,0,2084P0800X
129678,0,363L00000X
129679,0,2084P0800X
129680,0,2084P0800X
129681,0,2084P0800X
129682,0,2084P0800X
129683,0,363LF0000X
129684,0,2084P0800X
129685,0,2084P0800X
129686,0,207R00000X
129687,0,2084P0800X
129688,0,2084P0800X
129689,1,207RG0100X
129690,0,2084P0800X
129691,0,2084P0800X
129692,0,2084P0800X
129693,0,2084P0800X
129694,0,2084P0800X
129695,0,2084P0800X
129696,0,207RI0200X
129697,0,2084P0800X
129698,0,2084N0400X
129699,0,2084P0800X
129700,0,2084P0800X
129701,0,2084P0800X
129702,0,390200000X
129703,0,2084P0800X
129704,0,207ZF0201X
129705,0,2084P0800X
129706,0,2084P0800X
129707,1,2084P0800X
129708,0,2084P0800X
129709,0,2084P0800X
129710,0,2084P0800X
129711,0,2084P0800X
129712,0,2084P0800X
129713,0,2084P0800X
129714,0,2084P0800X
129715,0,2084N0400X
129716,0,2084N0400X
129717,0,2084P0800X
129718,0,2084P0800X
129719,0,2084P0800X
129720,0,2084P0800X
129721,0,2084P0800X
129722,0,2084P0800X
129723,0,2084P0800X
129724,0,2084P0800X
129725,1,2084P0800X
129726,0,2084P0800X
129727,0,2084P0800X
129728,0,2084P0800X
129729,0,2084P0800X
129730,0,2084P0800X
129731,0,207Q00000X
129732,0,208M00000X
129733,0,2084N0400X
129734,0,2084P0800X
129735,0,2084P0800X
129736,0,2084P0800X
129737,0,2084N0400X
129738,0,2084P0800X
129739,0,208000000X
129740,0,2084P0800X
129741,0,2084P0800X
129742,0,2084P0800X
129743,0,2084P0800X
129744,0,2084P0800X
129745,0,2084P0800X
129746,0,207N00000X
129747,1,2084P0800X
129748,0,207T00000X
129749,0,207Q00000X
129750,0,2084P0800X
129751,0,2084P0800X
129752,0,2084P0800X
129753,0,2084P0800X
129754,0,2084P0800X
129755,1,207R00000X
129756,0,2084P0800X
129757,0,2084P0800X
129758,0,2084P0800X
129759,0,2084P0800X
129760,0,2084P0800X
129761,0,2084P0800X
129762,0,2084P0800X
129763,1,2084P0800X
129764,0,2084P0800X
129765,1,204D00000X
129766,0,2084P0800X
129767,0,2084P0800X
129768,0,2084P0800X
129769,0,2084P0800X
129770,0,2084P0800X
129771,0,207Q00000X
129772,0,2084P0800X
129773,0,2084P0800X
129774,0,2084P0800X
129775,0,363LP0808X
129776,0,2084N0400X
129777,0,2084P0800X
129778,0,2084P0800X
129779,0,2084P0015X
129780,0,2084P0800X
129781,0,207RE0101X
129782,0,2084P0800X
129783,0,2084P0800X
129784,0,2084P0800X
129785,1,2084P0800X
129786,0,2084P0800X
129787,0,2084P0800X
129788,0,2084P0800X
129789,0,2084P0800X
129790,0,207Q00000X
129791,0,2084N0400X
129792,0,2084P0800X
129793,0,2084P0800X
129794,0,2084P0800X
129795,0,2084P0800X
129796,0,2084P0800X
129797,0,2084P0800X
129798,0,2084P0800X
129799,0,2084P0800X
129800,0,2084P0800X
129801,0,2084P0800X
129802,0,2084P0800X
129803,0,2084P0800X
129804,1,2084P0800X
129805,0,2084P0800X
129806,0,2084P0800X
129807,1,2084P0800X
129808,0,2084P0800X
129809,0,207Q00000X
129810,0,2084P0800X
129811,0,2084P0800X
129812,0,2084P0800X
129813,0,2084P0800X
129814,0,2084P0800X
129815,1,2084P0800X
129816,0,207R00000X
129817,0,2084P0800X
129818,0,2084P0800X
129819,0,2084P0800X
129820,0,2084P0800X
129821,0,2084P0800X
129822,1,207R00000X
129823,0,2084P0804X
129824,0,2084N0400X
129825,0,2084P0800X
129826,0,2084P0800X
129827,0,2084P0800X
129828,0,2084P0800X
129829,0,2084P0800X
129830,0,2084P0800X
129831,0,2084N0400X
129832,0,2084P0800X
129833,0,2084P0800X
129834,0,2084P0800X
129835,0,2084P0800X
129836,0,2084P0800X
129837,0,2084P0800X
129838,0,2084P0800X
129839,0,2084P0800X
129840,0,207Q00000X
129841,0,2084P0800X
129842,0,207Q00000X
129843,0,2084P0800X
129844,0,207R00000X
129845,1,2084N0400X
129846,0,2084P0800X
129847,0,2084P0800X
129848,0,2084P0800X
129849,0,2084P0800X
129850,0,208000000X
129851,0,2084P0800X
129852,0,2084P0800X
129853,0,2084P0800X
129854,1,2084P0800X
129855,0,208000000X
129856,0,2084P0800X
129857,0,2084P0800X
129858,0,2084P0800X
129859,0,2084P0800X
129860,0,2084P0800X
129861,0,2084P0800X
129862,1,2084P0800X
129863,1,2084P0800X
129864,0,2084P0800X
129865,0,2084P0800X
129866,0,2084P0800X
129867,0,207RC0000X
129868,0,2084P0800X
129869,1,2084P0800X
129870,0,207R00000X
129871,0,2084P0800X
129872,1,2084P0800X
129873,0,207R00000X
129874,0,2084P0800X
129875,0,2084P0800X
129876,0,2084P0800X
129877,0,2084P0800X
129878,0,207R00000X
129879,1,2084P0800X
129880,0,2084P0800X
129881,0,2084P0800X
129882,0,2084P0800X
129883,0,2084P0800X
129884,0,2084P0800X
129885,0,2084P0800X
129886,0,2084P0800X
129887,0,2084P0800X
129888,0,2084P0800X
129889,0,2084P0800X
129890,0,207RE0101X
129891,0,207Q00000X
129892,1,2084P0800X
129893,0,2084P0800X
129894,0,2084P0800X
129895,0,2084P0800X
129896,0,2084P0800X
129897,0,2084P0800X
129898,0,2084P0800X
129899,0,2084P0800X
129900,0,2084P0800X
129901,0,207RG0100X
129902,0,2084P0804X
129903,0,2084P0800X
129904,0,2084P0800X
129905,0,2084P0800X
129906,0,2084P0800X
129907,0,2084N0400X
129908,0,2084P0800X
129909,0,2084A2900X
129910,0,207Q00000X
129911,1,207Q00000X
129912,0,2084P0800X
129913,0,2084P0800X
129914,1,208000000X
129915,0,2084P0800X
129916,0,2084P0800X
129917,0,2084P0800X
129918,0,207R00000X
129919,0,2084P0800X
129920,0,2084P0800X
129921,0,2084P0800X
129922,0,2084P0800X
129923,0,2084P0800X
129924,0,2084P0800X
129925,0,2084P0800X
129926,0,2084P0800X
129927,0,207RH0003X
129928,0,2084P0800X
129929,0,2084P0800X
129930,0,2084P0800X
129931,0,2084N0400X
129932,0,2084P0800X
129933,0,2084P0800X
129934,0,2084P0800X
129935,0,2084P0800X
129936,0,2084P0800X
129937,0,2084P0800X
129938,0,2084P0800X
129939,0,2084P0800X
129940,0,2084P0800X
129941,0,2084P0800X
129942,0,2084P0800X
129943,0,2084P0804X
129944,0,2084P0800X
129945,0,2084P0800X
129946,0,2084P0800X
129947,0,2084P0800X
129948,0,2084P0800X
129949,0,2084P0800X
129950,1,2084P0800X
129951,0,2084P0800X
129952,0,2084P0800X
129953,0,2084P0800X
129954,1,2084P0800X
129955,1,2084P0800X
129956,0,207T00000X
129957,0,207Q00000X
129958,0,2084P0800X
129959,0,2084P0800X
129960,0,2084P0800X
129961,0,2084P0800X
129962,0,207R00000X
129963,0,2084P0800X
129964,0,2084P0800X
129965,0,2084P0800X
129966,0,2084P0800X
129967,0,2084P0800X
129968,0,2084P0800X
129969,0,2084N0400X
129970,0,2084P0800X
129971,0,2084P0800X
129972,0,2084P0800X
129973,0,2084P0800X
129974,0,2084P0800X
129975,0,2084P0800X
129976,0,2084P0800X
129977,1,2084P0800X
129978,1,2084P0800X
129979,1,2084P0804X
129980,0,2084N0400X
129981,0,2084P0800X
129982,0,2084P0800X
129983,0,2084P0800X
129984,0,2084N0600X
129985,0,207Q00000X
129986,0,207Q00000X
129987,1,2084P0800X
129988,0,207P00000X
129989,0,2084P0800X
129990,0,2084P0800X
129991,0,2084P0800X
129992,0,2084P0800X
129993,0,2084P0800X
129994,0,2084P0800X
129995,0,2084N0400X
129996,0,2084P0800X
129997,0,2084P0800X
129998,0,2084P0800X
129999,0,2084P0800X
130000,0,207Q00000X
130001,1,2084P0800X
130002,0,2084P0800X
130003,0,2084P0800X
130004,0,174400000X
130005,0,2084P0800X
130006,0,2084P0800X
130007,0,2084P0800X
130008,0,2084P0800X
130009,0,2084P0800X
130010,0,2084P0800X
130011,0,2084P0800X
130012,0,207R00000X
130013,0,2084P0800X
130014,0,2084P0800X
130015,1,2084P0800X
130016,0,2084P0800X
130017,0,2084P0800X
130018,0,207R00000X
130019,0,2084P0800X
130020,1,207V00000X
130021,0,2084N0400X
130022,0,2084P0800X
130023,0,2084P0800X
130024,0,2084P0800X
130025,0,2084P0800X
130026,0,2084P0800X
130027,0,207Q00000X
130028,0,2084P0800X
130029,0,2084P0800X
130030,0,2084P0800X
130031,0,207Q00000X
130032,0,2084P0800X
130033,0,2084P0800X
130034,0,2084N0400X
130035,0,2084P0800X
130036,0,207Q00000X
130037,0,208M00000X
130038,0,2084P0800X
130039,0,2084P0800X
130040,0,207RG0100X
130041,0,2084P0800X
130042,0,2084P0800X
130043,1,2084P0800X
130044,0,2084P0800X
130045,0,2084P0800X
130046,0,2084P0800X
130047,0,2084N0402X
130048,0,2084P0800X
130049,0,2084P0800X
130050,0,2084P0800X
130051,0,2084P0800X
130052,0,2084P0800X
130053,0,2084P0800X
130054,0,2084P0800X
130055,1,2084P0800X
130056,0,2084P0800X
130057,0,2084P0800X
130058,0,2084P0800X
130059,0,2084P0800X
130060,0,2084P0800X
130061,0,2084N0400X
130062,0,2084N0400X
130063,1,2084P0800X
130064,0,2084P0800X
130065,0,2084P0800X
130066,0,2084P0800X
130067,0,207Q00000X
130068,0,2084P0800X
130069,1,2084P0800X
130070,0,2084P0800X
130071,0,207RG0100X
130072,0,2084P0800X
130073,0,2084P0800X
130074,0,2084P0800X
130075,0,2084P0800X
130076,0,208VP0000X
130077,0,2084P0800X
130078,0,2084N0400X
130079,0,2084P0800X
130080,0,2084P0800X
130081,0,2084N0400X
130082,0,2084P0800X
130083,0,2084P0800X
130084,0,2084P0800X
130085,0,2084P0800X
130086,0,207RG0300X
130087,1,2084P0800X
130088,0,2084P0800X
130089,0,2084P0800X
130090,0,363LP0808X
130091,0,2084P0800X
130092,0,2084N0400X
130093,0,2084N0400X
130094,0,2084P0800X
130095,0,2084P0800X
130096,0,2084P0800X
130097,0,2084P0800X
130098,0,2084P0800X
130099,0,2084P0800X
130100,0,2084P0800X
130101,0,2084P0800X
130102,0,2084P0800X
130103,0,2084P0800X
130104,0,2084P0800X
130105,0,2084P0800X
130106,0,2084P0800X
130107,0,2084P0800X
130108,0,2084P0800X
130109,0,207Q00000X
130110,0,2084P0800X
130111,0,2084P0800X
130112,0,2084P0800X
130113,1,2084P0800X
130114,0,2084P0800X
130115,1,2084P0800X
130116,1,2084P0800X
130117,0,2084P0800X
130118,1,2084P0800X
130119,0,2084P0800X
130120,0,2084P0800X
130121,0,207RG0100X
130122,0,207Q00000X
130123,0,2084P0800X
130124,0,2084P0800X
130125,0,2084P0800X
130126,0,2084N0400X
130127,0,2084P0800X
130128,0,2084P0800X
130129,0,2084P0800X
130130,0,2084P0800X
130131,0,2084P0800X
130132,0,2084P0800X
130133,0,2084P0800X
130134,0,2084P0800X
130135,0,2084P0800X
130136,0,2084P0800X
130137,0,2084P0800X
130138,0,207Q00000X
130139,0,208000000X
130140,0,2084P0800X
130141,0,2084P0800X
130142,0,2084P0800X
130143,0,2084P0800X
130144,0,2084P0800X
130145,0,2084N0600X
130146,0,2084P0800X
130147,0,2084P0800X
130148,0,2084P0800X
130149,0,2084P0800X
130150,0,2084P0800X
130151,0,2084P0800X
130152,0,2084N0400X
130153,0,207Q00000X
130154,0,2084P0800X
130155,0,208000000X
130156,0,2084P0800X
130157,0,2084P0800X
130158,0,2084P0800X
130159,0,207Q00000X
130160,0,2084P0800X
130161,0,2084P0800X
130162,0,2084P0800X
130163,1,2084P0800X
130164,1,2084P0800X
130165,0,207Q00000X
130166,0,2084P0800X
130167,0,2084P0800X
130168,0,207Q00000X
130169,0,2084P0800X
130170,0,2084P0800X
130171,0,2084P0800X
130172,0,207RP1001X
130173,0,2084P0800X
130174,0,2084P0800X
130175,0,2084P0800X
130176,0,2084P0800X
130177,0,2084P0800X
130178,0,2084P0800X
130179,0,2084P0800X
130180,0,2084P0800X
130181,0,2084P0800X
130182,0,2084P0800X
130183,0,2084P0800X
130184,0,2084P0800X
130185,0,2084P0800X
130186,0,2084P0800X
130187,0,207Q00000X
130188,0,2084P0800X
130189,0,2084P0800X
130190,0,208000000X
130191,0,2084P0800X
130192,0,2084P0800X
130193,0,2084P0800X
130194,0,2084P0800X
130195,0,2084P0800X
130196,0,208000000X
130197,0,207RH0003X
130198,0,2084P0800X
130199,0,2084P0800X
130200,0,2084P0800X
130201,0,2084P0800X
130202,0,2084P0800X
130203,0,207R00000X
130204,0,2084N0400X
130205,0,2084P0800X
130206,0,2084P0800X
130207,0,2084P0800X
130208,0,364SP0807X
130209,0,2084P0800X
130210,0,2084P0800X
130211,0,2084P0800X
130212,0,2084P0800X
130213,0,2084P0800X
130214,0,2084P0800X
130215,0,2084P0800X
130216,0,2084N0400X
130217,0,2084P0800X
130218,0,2084P0800X
130219,0,2084P0800X
130220,1,2084P0800X
130221,0,2084N0400X
130222,0,2084P0800X
130223,0,2084P0800X
130224,1,2084P0800X
130225,0,2084N0402X
130226,0,2084N0400X
130227,0,207Q00000X
130228,0,2084N0400X
130229,0,2084P0800X
130230,0,2084P0800X
130231,0,2084P0800X
130232,0,2084N0400X
130233,0,2084P0800X
130234,0,2084P0800X
130235,0,2084P0800X
130236,0,207RC0200X
130237,0,2084N0400X
130238,0,2084P0800X
130239,0,2084P0800X
130240,0,2084P0800X
130241,0,207Q00000X
130242,1,207Q00000X
130243,0,2084P0800X
130244,0,2084N0400X
130245,1,2084P0800X
130246,1,2084P0800X
130247,0,2084P0800X
130248,0,2084N0400X
130249,0,2084P0800X
130250,0,2084P0800X
130251,0,207RH0003X
130252,1,2084P0800X
130253,1,2084P0800X
130254,0,2084P0800X
130255,0,2084P0800X
130256,0,2084P0800X
130257,0,2084P0800X
130258,0,2084P0800X
130259,0,2084P0800X
130260,0,2084P0800X
130261,0,2084P0800X
130262,0,2084P0800X
130263,0,207Q00000X
130264,1,207R00000X
130265,1,2084P0800X
130266,0,2084P0800X
130267,0,2084N0402X
130268,0,2084P0800X
130269,0,2084P0800X
130270,0,2084P0800X
130271,0,2084P0800X
130272,0,2084P0800X
130273,0,2084P0800X
